start,end,Form 2: This form is regarding water quality and solid waste,Section 1: General information and safety ,safety,team_code,rhs_lhs,location,lat,long,Section 2. The next set of questions will be related to water quality  and stormwater connections. ,inlets,inlets_pic,,unauthorised_inlets,unauthorised_inlets_pic,_1,observations, water_stagnant,water_contamination,water_colour,water_turbidity,water_smell,water_pic,_2,Section 3. Next set of questions are about solid waste and clean up efforts.,sw_inside,sw_inside_type,_3,sw_inside_source,sw_inside_pic,_4,sw_outside,sw_outside_type,sw_outside_source,sw_outside_pic,_5,sw_clean_up,community_engagement,community_engagement_pic,_6,outdated,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,outdated_1,_tags,meta/rootUuid,_index,_index_f1,_drain,_drain_secondary,_team_name
2026-02-23T10:27:16.671+05:30,2026-02-23T10:29:53.842+05:30,,,"Yes, I feel safe to conduct the audit",A15,Left hand side (LHS),12.9859593 77.6086988 846.5999755859375 4.849,12.9859593,77.6086988,,no,1771822750586.jpg,,yes,1771822777303.jpg,,Plastic wastes and burnt wastes ,flowing,Black Or Grey Water,Black,Opaque,Strong Smell  Not Necessarily Sewage,1771822876298.jpg,,,Yes,Household  Mostly,Household  Mostly,Plastic ,1771822903576.jpg,,Yes,Commercial  Mostly,"Plastic, wooden, iron",1771822952574.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677760941/attachments/att9veZ6is3DvaXcLYj6Xkdi/,677760796,acbccbab-6386-47b8-9d8c-fbe891d03fdd,2026-02-23T05:31:56,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677760941/attachments/attcwfitZkcvkioUqKoTmZgn/,,uuid:acbccbab-6386-47b8-9d8c-fbe891d03fdd,153,152,,,MCC
2026-02-23T10:37:15.786+05:30,2026-02-23T10:40:47.091+05:30,,,"Yes, I feel safe to conduct the audit",A15,Right hand side (RHS),12.9862772 77.6083754 830.7000122070312 4.483,12.9862772,77.6083754,,no,,,no,,,A lot of plastic waste,flowing,Black Or Grey Water,Greenish,Opaque,Less Odor  I Am Able To Stand Near The S,1771823418076.jpg,,,No,Commercial  Mostly,Commercial  Mostly,Shop waste,1771823505140.jpg,,Yes,Commercial  Mostly,Shops,1771823535662.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677761011/attachments/atteKMjCFwwer7jAyos7zwWi/,677760920,3f6b7a1d-940f-4f77-83ce-7a7a961c5f35,2026-02-23T05:32:04,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677761011/attachments/attoDcmVcs4VhScuKzfXyDa3/,,uuid:3f6b7a1d-940f-4f77-83ce-7a7a961c5f35,155,153,,,MCC
2026-02-23T10:43:51.387+05:30,2026-02-23T10:45:51.816+05:30,,,"Yes, I feel safe to conduct the audit",A15,Left hand side (LHS),12.9864599 77.6084016 830.7999877929688 10.608,12.9864599,77.6084016,,cannot_see,,,cannot_see,,,Buildings ,cannot_see,Cannot See,Cannot Say,Cannot Say,Cannot See,,,,Cannot See,No Waste,No Waste,,,,Cannot See,No Waste,,,,not_applicable,Not Applicable,,,,677760926,8d2b5b32-15fc-41f3-b5e3-22de6caf99bc,2026-02-23T05:32:12,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677761065/attachments/attCZeYPMQaPKUD9vFvNQE4d/,,uuid:8d2b5b32-15fc-41f3-b5e3-22de6caf99bc,156,154,,,MCC
2026-02-23T10:50:39.463+05:30,2026-02-23T10:52:43.199+05:30,,,"Yes, I feel safe to conduct the audit",A15,Right hand side (RHS),12.9857109 77.6091674 830.2999877929688 4.323,12.9857109,77.6091674,,no,,,no,,,,flowing,Black Or Grey Water,Greenish,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771824176634.jpg,,,Yes,Household  Mostly,Household  Mostly,Paper and plastic ,1771824210383.jpg,,No,No Waste,,,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677761095/attachments/attVcm2MCtwoh5B8iVSz889B/,677760972,d92ff6f4-932a-437a-a11e-de221457d831,2026-02-23T05:32:16,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677761095/attachments/attPAhWWuQMz2Lpu4UWXDTjR/,,uuid:d92ff6f4-932a-437a-a11e-de221457d831,157,155,,,MCC
2026-02-23T10:57:29.642+05:30,2026-02-23T10:59:11.176+05:30,,,"Yes, I feel safe to conduct the audit",A15,Left hand side (LHS),12.9855604 77.6098834 828.7999877929688 4.43,12.9855604,77.6098834,,no,,,cannot_see,,,Vehicles are parked ,cannot_see,Cannot See,Cannot Say,Cannot Say,No Odor,,,,Cannot See,,,,,,Yes,Mixed,"Plastic, dry leaves, household ",1771824656363.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677761200/attachments/att7GRDscmGxMMnKCKbKszqk/,677760997,1f208424-a153-47ae-8974-f09bed582e5f,2026-02-23T05:32:25,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677761200/attachments/attuwF3r6EZtVrxYeCq2ywjf/,,uuid:1f208424-a153-47ae-8974-f09bed582e5f,158,156,,,MCC
2026-02-21T11:09:59.617+05:30,2026-02-23T11:09:26.106+05:30,,,"Yes, I feel safe to conduct the audit",A18,Left hand side (LHS),13.0317437 77.6253245 812.7999877929688 4.376,13.0317437,77.6253245,,no,1771652410657.jpg,,no,1771652436429.jpg,,,flowing,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771652527051.jpg,,,Yes,Mixed,Mixed,Household garbage and littering,1771652583039.jpg,,Yes,Mixed,Garbage and construction materials and waste,1771652659914.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677765136/attachments/att5FhFvrfCr4BYxva2mJBTX/,676756044,9a7680a3-a419-4628-b3e0-55a8ded0ed70,2026-02-23T05:39:42,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677765136/attachments/attRRNVGqmyfJqeznbmaV7vu/,,uuid:9a7680a3-a419-4628-b3e0-55a8ded0ed70,63,157,H300,,Mod Foundation
2026-02-21T11:34:45.272+05:30,2026-02-23T11:09:26.135+05:30,,,"Yes, I feel safe to conduct the audit",A18,Left hand side (LHS),13.028084 77.6249247 804.852783203125 4.982,13.028084,77.6249247,,cannot_see,1771654013382.jpg,,yes,1771654026246.jpg,,,flowing,Black Or Grey Water,Black,Opaque,Less Odor  I Am Able To Stand Near The S,1771654047329.jpg,,,Yes,Household  Mostly,Household  Mostly,,1771654064682.jpg,,Yes,Mixed,,1771654086630.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677765460/attachments/attREhsbSzwPsrEVHPWKvArF/,677254092,0160ae4c-8090-4bb0-9d36-c30dda5da55f,2026-02-23T05:40:21,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677765460/attachments/attbzTmWrZosZExYkpoMoo95/,,uuid:0160ae4c-8090-4bb0-9d36-c30dda5da55f,85,158,H300,,Mod Foundation
2026-02-21T11:52:45.615+05:30,2026-02-23T11:09:26.189+05:30,,,"Yes, I feel safe to conduct the audit",A18,Right hand side (RHS),13.0256198 77.6257248 808.4110107421875 4.229,13.0256198,77.6257248,,yes,1771655039407.jpg,,no,,,,flowing,Black Or Grey Water,Black,Opaque,Less Odor  I Am Able To Stand Near The S,1771655079775.jpg,,,Yes,Mixed,Mixed,,1771655101787.jpg,,Yes,Household  Mostly,,1771655160772.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677765581/attachments/attVTKkQfRkbpKf7bqenp2g3/,677254117,bb94af81-07c9-4131-974e-5b21f3dcd201,2026-02-23T05:40:37,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677765581/attachments/attpX4zwKgywAFwdSKtRS3ZU/,,uuid:bb94af81-07c9-4131-974e-5b21f3dcd201,86,159,H300,,Mod Foundation
2026-02-21T12:10:48.174+05:30,2026-02-23T11:09:26.212+05:30,,,"Yes, I feel safe to conduct the audit",A18,Right hand side (RHS),13.0238114 77.6264025 808.877685546875 4.982,13.0238114,77.6264025,,yes,1771656025822.jpg,,no,,,,flowing,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1771656067504.jpg,,,Yes,Mixed,Mixed,Construction waste and household waste,1771656099183.jpg,,No,No Waste,Litter,1771656140007.jpg,,yes,Plants,1771656160645.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677765762/attachments/attTpdcMRXzB8aF9WnA4jQpq/,676788466,3f7d5bff-200a-4527-b93b-9eeece0cf544,2026-02-23T05:40:59,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677765762/attachments/attBpT5yQxxxDa7PcdhgTYW6/,,uuid:3f7d5bff-200a-4527-b93b-9eeece0cf544,74,160,H300,,Mod Foundation
2026-02-21T10:48:47.631+05:30,2026-02-23T15:17:00.774+05:30,,,"Yes, I feel safe to conduct the audit",A20,Left hand side (LHS),13.0307602 77.6251009 813.0999755859375 3.955,13.0307602,77.6251009,,yes,1771652222869.jpg,,yes,1771652311776.jpg,,Storm water inlets are clogged with solid waste,flowing,,Greenish,Opaque,Less Odor  I Am Able To Stand Near The S,1771652543323.jpg,,,Yes,Mixed,Mixed,"Nearby households, small shops as well as construction waste. Also, roots and branches",1771652662688.jpg,,Yes,Commercial  Mostly,Poultry shop,1771652819347.jpg,,no,,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677976957/attachments/att4oe3EmADJdCFTfNvuK9PM/,677977069,c0827f7c-fabe-4211-922f-e6fb048d30d5,2026-02-23T09:47:55,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/677976957/attachments/att5u4FtqsicEgciU7HUmkDj/,,uuid:c0827f7c-fabe-4211-922f-e6fb048d30d5,161,161,H300,,Mod Foundation
2026-02-21T10:59:21.995+05:30,2026-02-21T11:18:34.978+05:30,,,"Yes, I feel safe to conduct the audit",A14,Right hand side (RHS),12.9868246 77.6043082 833.5 5.695,12.9868246,77.6043082,,yes,,,cannot_see,,,Polluted with solid waste,flowing,Black Or Grey Water,Black,Opaque,Strong Smell  Not Necessarily Sewage,,,,Yes,Mixed,Mixed,Houses and shops,,,Yes,Mixed,People,1771653199301.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/678044594/attachments/attWEEGZaZDiend928cZbctk/,678044826,aeeadf3c-9973-4ff3-bcd6-b5bbc7c3f88c,2026-02-23T11:00:53,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/678044594/attachments/attNncLrEWrQPvzvjQVg9hWE/,,uuid:aeeadf3c-9973-4ff3-bcd6-b5bbc7c3f88c,163,163,,,MCC
2026-02-21T11:26:17.730+05:30,2026-02-21T11:30:21.312+05:30,,,"Yes, I feel safe to conduct the audit",A14,Left hand side (LHS),12.9864908 77.6051681 833.5 4.612,12.9864908,77.6051681,,yes,1771653660813.jpg,,cannot_see,,,,cannot_see,Solid Particles Or Oily Film On Water,Black,Opaque,Strong Smell  Not Necessarily Sewage,1771653691264.jpg,,,Yes,Mixed,Mixed,,1771653706649.jpg,,Yes,Mixed,.,,,not_applicable,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/678044912/attachments/attLVYgZwEFpb6updzzKTkCh/,678045086,24e28291-60e5-4e3a-b5af-1983b72d35b0,2026-02-23T11:01:11,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/678044912/attachments/attbfFZqa6KLq2psMwG2E8jh/,,uuid:24e28291-60e5-4e3a-b5af-1983b72d35b0,164,164,,,MCC
2026-02-21T11:35:23.143+05:30,2026-02-21T11:39:24.238+05:30,,,"Yes, I feel safe to conduct the audit",A14,Right hand side (RHS),12.9868045 77.6060648 831.8999633789062 6.215,12.9868045,77.6060648,,cannot_see,,,cannot_see,,,,flowing,Solid Particles Or Oily Film On Water,Black,Opaque,Strong Smell  Not Necessarily Sewage,1771654213805.jpg,,,Cannot See,Mixed,Mixed,,1771654233867.jpg,,Cannot See,Mixed,,,,not_applicable,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/678045265/attachments/att78gw779wvomyhuCe7Wiix/,678045317,3a3ede53-1865-4a86-8f6d-fd2cdbe8aa86,2026-02-23T11:01:31,,,submitted_via_web,,,,uuid:3a3ede53-1865-4a86-8f6d-fd2cdbe8aa86,165,165,,,MCC
2026-02-26T10:24:13.957+05:30,2026-02-26T10:40:23.456+05:30,,,"Yes, I feel safe to conduct the audit",A13,Right hand side (RHS),12.9867317 77.6032833 832.7999877929688 3.425,12.9867317,77.6032833,,cannot_see,1772081981981.jpg,,cannot_see,,,Garbage are there ,stagnant,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1772082287018.jpg,,,Yes,Household  Mostly,Household  Mostly,"Plastic, bottles, garbage, home waste, wood etc",1772082360018.jpg,,Yes,Household  Mostly,Plastic and house waste,1772082462736.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/680594032/attachments/attGcJMFuZk7yuR2J56XaVfo/,680593983,15188bc6-20d6-4e47-9f2d-478fc8a31a4e,2026-02-26T05:33:05,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/680594032/attachments/att6JxKALBfBiL5vHxX6zBrA/,,uuid:15188bc6-20d6-4e47-9f2d-478fc8a31a4e,166,166,,,MCC
2026-02-26T10:42:41.787+05:30,2026-02-26T10:48:39.336+05:30,,,"Yes, I feel safe to conduct the audit",A13,Right hand side (RHS),12.9863911 77.6028043 833.2000122070312 4.6,12.9863911,77.6028043,,no,,,no,,,Waste are there outside the bridge and autorickshaw are parked anywhere ,flowing,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1772082906257.jpg,,,Yes,Household  Mostly,Household  Mostly,"Plastic, bottles,and mostly house waste ",1772082943945.jpg,,No,No Waste,Nothing ,,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/680594127/attachments/attACJu68SFKiGPeR9zEPuBD/,680594081,30280363-4d07-45d4-a224-cc909f723079,2026-02-26T05:33:11,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/680594127/attachments/attY894x55KmmRd28425Fgg3/,,uuid:30280363-4d07-45d4-a224-cc909f723079,167,167,,,MCC
2026-02-26T10:49:50.262+05:30,2026-02-26T10:55:43.421+05:30,,,"Yes, I feel safe to conduct the audit",A13,Right hand side (RHS),12.9865812 77.6019363 834.0 3.3,12.9865812,77.6019363,,no,,,no,,,Same like other place garbage outside ,stagnant,Black Or Grey Water,Black,Opaque,Strong Smell Of Sewage  Unable To Sand N,1772083411018.jpg,,,Yes,Household  Mostly,Household  Mostly,Plastic and household waste,1772083445206.jpg,,Yes,Commercial  Mostly,,1772083488339.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/680594190/attachments/attT5J542NgLxWKaCYKbeVNu/,680594118,4a80bd03-e48a-41a3-a471-b63a5fb77fa4,2026-02-26T05:33:16,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/680594190/attachments/attKARuqQSBNNYsdkYGqyPi8/,,uuid:4a80bd03-e48a-41a3-a471-b63a5fb77fa4,168,168,,,MCC
2026-03-01T07:31:16.063+05:30,2026-03-01T07:52:29.670+05:30,,,"Yes, I feel safe to conduct the audit",A30,Left hand side (LHS),12.9728767 77.7345527 806.0999755859375 3.818,12.9728767,77.7345527,,yes,1772331455817.jpg,,no,1772331552837.jpg,,No,stagnant,Black Or Grey Water,Yellow,Cloudy,Less Odor  I Am Able To Stand Near The S,1772331629995.jpg,unknown146,,Yes,Commercial  Mostly,Commercial  Mostly,Plastic bottles,1772331677372.jpg,,Yes,Household  Mostly,Bottles,1772331699704.jpg,,no,Plants Benches,1772331742961.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/682990449/attachments/att3RojquKFHvwEYZbaNFLQJ/,682991139,84a96fb8-d229-4233-a74c-c133aa723f05,2026-03-01T02:23:01,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/682990449/attachments/attoMXvQwUQK75NdwUXH78zP/,,uuid:84a96fb8-d229-4233-a74c-c133aa723f05,169,169,,unknown146,Srujan Kadamba
2026-03-01T08:04:47.555+05:30,2026-03-01T08:10:36.222+05:30,,,"Yes, I feel safe to conduct the audit",A30,Left hand side (LHS),12.972682 77.7344748 806.3999633789062 3.79,12.972682,77.7344748,,no,,,no,,,,flowing,Black Or Grey Water,Greenish,Opaque,Strong Smell Of Sewage  Unable To Sand N,1772332711944.jpg,unknown146,,Yes,Household  Mostly,Household  Mostly,"Littering by individuals, might have travelled downstream or could be from point source too",1772332848115.jpg,,Yes,Mixed,"Littering, some stray construction waste (sack of concrete, few stones and blocks",1772332929643.jpg,,no,Not Applicable,1772333007510.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/682994752/attachments/atttRrWbqm7oGC6F78WoCavz/,682995350,85f860d3-b1ed-4fa1-a98d-2cf1c7912b97,2026-03-01T02:40:46,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/682994752/attachments/attv72dxBLmH3jSjZD2r8AJa/,,uuid:85f860d3-b1ed-4fa1-a98d-2cf1c7912b97,170,170,,unknown146,Srujan Kadamba
2026-03-01T08:15:22.819+05:30,2026-03-01T08:19:39.168+05:30,,,"Yes, I feel safe to conduct the audit",A30,Right hand side (RHS),12.9721823 77.7342536 806.0999755859375 4.968,12.9721823,77.7342536,,cannot_see,,,cannot_see,,,"The point specified on the map is completely covered, the SWD is invisible under our feet",cannot_see,Cannot See,Cannot Say,Cannot Say,Cannot See,,unknown146,,Cannot See,Mixed,Mixed,,,,Cannot See,No Waste,,,,not_applicable,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/682997058/attachments/attQcEVMcPnswnGxvrAe2aLF/,682996624,2c057c3b-5011-45f9-bfed-1833afb33200,2026-03-01T02:49:47,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/682997058/attachments/attgGsFJYgphyWp28z4xxvgZ/,,uuid:2c057c3b-5011-45f9-bfed-1833afb33200,171,171,,unknown146,Srujan Kadamba
2026-03-01T08:23:03.786+05:30,2026-03-01T08:28:31.399+05:30,,,"Yes, I feel safe to conduct the audit",A30,Right hand side (RHS),12.971805 77.7339218 814.7000122070312 4.919,12.971805,77.7339218,,no,,,no,,,,flowing,Solid Particles Or Oily Film On Water,Greenish,Opaque,Less Odor  I Am Able To Stand Near The S,1772333811081.jpg,unknown146,,Yes,Household  Mostly,Household  Mostly,Littering ,1772333930063.jpg,,Yes,Construction Debris,Construction site adjoining the SWD,1772334013718.jpg,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/682999563/attachments/att3ZU2RLXjkSHNHg5VkruEG/,683000006,dbd054c8-2163-4f39-89f2-17dee253a293,2026-03-01T02:59:17,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/682999563/attachments/atte8mDFEQSQkMRXa3uyiu8L/,,uuid:dbd054c8-2163-4f39-89f2-17dee253a293,172,172,,unknown146,Srujan Kadamba
2026-03-01T08:40:28.161+05:30,2026-03-01T08:43:14.782+05:30,,,"Yes, I feel safe to conduct the audit",A30,Left hand side (LHS),12.9715102 77.7333428 808.5 4.008,12.9715102,77.7333428,,yes,1772334590413.jpg,,yes,1772334612872.jpg,,There is at least one more inlet that is connected to a settlement here,flowing,Froth Or Foam Visible,Greenish,Opaque,Strong Smell  Not Necessarily Sewage,1772334746487.jpg,unknown146,,Yes,Household  Mostly,Household  Mostly,"Not just littering, it looks like this is an actual dumping spot",1772334796769.jpg,,Yes,Mixed,Littering and dumping of debris,1772334849896.jpg,,no,Not Applicable,1772334909250.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/683004547/attachments/attTyNpPgVDbpG4DujpjjPUM/,683004915,f593ded3-0d26-4fb4-a6a7-9f1995db4271,2026-03-01T03:14:18,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/683004547/attachments/attLz5BmSERhSFtC7q6gw5WD/,,uuid:f593ded3-0d26-4fb4-a6a7-9f1995db4271,173,173,,unknown146,Srujan Kadamba
2026-03-01T08:46:33.254+05:30,2026-03-01T08:49:17.162+05:30,,,"Yes, I feel safe to conduct the audit",A30,Left hand side (LHS),12.9712812 77.7330311 808.2999877929688 4.388,12.9712812,77.7330311,,yes,1772335038981.jpg,,yes,1772335060507.jpg,,,flowing,Solid Particles Or Oily Film On Water,Greenish,Opaque,Strong Smell  Not Necessarily Sewage,1772335106085.jpg,unknown146,,Yes,Household  Mostly,Household  Mostly,Most likely dumping by residents,1772335133838.jpg,,No,No Waste,,,,no,Plants,1772335190281.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/683005915/attachments/attKBB2XzftbN3DsDzKtzdDw/,683005891,d8fc7d1e-530a-46cd-a894-3d0abb80bb91,2026-03-01T03:20:21,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/683005915/attachments/atttgwbdyHzwcfJb5AWdQLLH/,,uuid:d8fc7d1e-530a-46cd-a894-3d0abb80bb91,174,174,,unknown146,Srujan Kadamba
2026-03-01T08:52:45.193+05:30,2026-03-01T09:03:06.015+05:30,,,"Yes, I feel safe to conduct the audit",A30,Right hand side (RHS),12.9707587 77.7328779 808.7999877929688 3.812,12.9707587,77.7328779,,yes,1772335466021.jpg,,cannot_see,,,"This section of drain is completely covered, with a few structures built on top as well",cannot_see,Cannot See,Cannot Say,Cannot Say,Less Odor  I Am Able To Stand Near The S,,unknown146,,Cannot See,No Waste,No Waste,,,,Cannot See,No Waste,,,,not_applicable,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/683008797/attachments/att7VUDxd2nkdCzMP6KJUNKg/,683007377,73b8a4bb-5fad-48d7-8f6b-332f47c7488f,2026-03-01T03:33:42,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/683008797/attachments/attd4CgfS3HErW4vtQX9P5Nv/,,uuid:73b8a4bb-5fad-48d7-8f6b-332f47c7488f,175,175,,unknown146,Srujan Kadamba
2026-03-01T09:06:28.794+05:30,2026-03-01T09:09:21.243+05:30,,,"Yes, I feel safe to conduct the audit",A30,Left hand side (LHS),12.9703508 77.7324011 808.7000122070312 4.829,12.9703508,77.7324011,,yes,1772336228802.jpg,,yes,1772336246921.jpg,,Many informal settlements and PGs in the area,stagnant,Solid Particles Or Oily Film On Water,Greenish,Opaque,Strong Smell  Not Necessarily Sewage,1772336371882.jpg,unknown146,,Yes,Household  Mostly,Household  Mostly,Dumping by residents,1772336415156.jpg,,Cannot See,No Waste,,,,no,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/683010239/attachments/attK5PQsLMAXLpxTqo5PBdea/,683010415,3a834653-5bcb-4c88-9777-2e64761357fc,2026-03-01T03:40:02,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/683010239/attachments/att8MGP59PxTaneGumYqGTbt/,,uuid:3a834653-5bcb-4c88-9777-2e64761357fc,176,176,,unknown146,Srujan Kadamba
2026-03-01T09:14:34.095+05:30,2026-03-01T09:16:56.586+05:30,,,"Yes, I feel safe to conduct the audit",A30,Right hand side (RHS),12.9697682 77.7321212 810.5 3.947,12.9697682,77.7321212,,yes,1772336719535.jpg,,no,,,"The SWD disappears under the road in this section, and we can't see a point where it goes to after this",stagnant,Solid Particles Or Oily Film On Water,Greenish,Opaque,Strong Smell  Not Necessarily Sewage,1772336832972.jpg,unknown146,,Yes,Household  Mostly,Household  Mostly,Residents dumping,1772336855513.jpg,,No,No Waste,,,,yes,Not Applicable,,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/683012159/attachments/attFKmcwhdLQyCnxtHFzoaRW/,683012459,02bdb122-b49c-4875-b489-4254e3e52cc4,2026-03-01T03:47:42,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/683012159/attachments/attVe8TVXHTRatkoiRk6GmAt/,,uuid:02bdb122-b49c-4875-b489-4254e3e52cc4,177,177,,unknown146,Srujan Kadamba
2026-03-10T07:36:35.997+05:30,2026-03-10T16:30:06.883+05:30,,,"Yes, I feel safe to conduct the audit",A32,Left hand side (LHS),12.9566241 77.7238229 821.7000122070312 2.5,12.9566241,77.7238229,,yes,1773109478581.jpg,,no,1773109549173.jpg,,"It is coming from a lake, on one side there is burial ground and empty sit on the other, so no outlets into swd",flowing,Black Or Grey Water,Greenish,Opaque,Less Odor  I Am Able To Stand Near The S,1773109821654.jpg,,,Yes,Mixed,Mixed,Flowing downstream and people coming to lake dumping inside,1773110015175.jpg,,Yes,Mixed,"Construction work at lake, sometimes they clear waste from the drain but do not take out the waste, it is left outside",1773110184025.jpg,,no,Not Applicable,1773110267925.jpg,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/692055129/attachments/attDe5a7cZEMHqckSRHfZKCb/,692055220,d69973df-a8b2-49fa-be0d-7519095868ff,2026-03-10T11:01:38,,,submitted_via_web,,https://kf.kobotoolbox.org/api/v2/assets/aLP6mR6GUPYRbYEjUKj73j/data/692055129/attachments/attdUVTqHSPNHUyt2XLRfFqP/,,uuid:d69973df-a8b2-49fa-be0d-7519095868ff,178,178,MD379,,Anuradha Govind
